person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
25,40000,MORTGAGE,2.0,PERSONAL,B,4500,10.99,0,0.11,N,3
26,50000,RENT,10.0,PERSONAL,B,18950,,1,0.38,N,3
24,96000,RENT,6.0,VENTURE,B,7000,9.91,0,0.07,N,3
36,160000,OWN,20.0,VENTURE,D,24000,14.96,0,0.15,Y,14
34,42000,MORTGAGE,7.0,MEDICAL,B,7500,11.11,0,0.18,N,7
32,37120,RENT,7.0,PERSONAL,C,7000,13.47,0,0.19,Y,10
34,106000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7200,7.29,0,0.07,N,8
30,63000,RENT,2.0,HOMEIMPROVEMENT,A,6000,,0,0.1,N,7
23,81000,RENT,7.0,MEDICAL,C,18000,13.98,0,0.22,N,2
53,85000,RENT,2.0,PERSONAL,A,8000,7.74,0,0.09,N,26
34,112123,MORTGAGE,2.0,EDUCATION,A,12800,8.94,0,0.11,N,6
42,64464,MORTGAGE,13.0,MEDICAL,E,30000,19.03,1,0.4,N,17
21,10000,OWN,6.0,VENTURE,D,1600,14.74,1,0.16,N,3
34,120000,RENT,17.0,VENTURE,B,35000,10.59,0,0.29,N,6
21,42000,RENT,5.0,EDUCATION,A,5000,9.32,0,0.12,N,4
40,150000,MORTGAGE,18.0,MEDICAL,A,24000,6.62,0,0.16,N,14
26,57000,MORTGAGE,6.0,MEDICAL,C,9000,12.99,0,0.16,Y,4
22,24000,RENT,3.0,PERSONAL,B,3000,,0,0.13,N,4
38,105000,MORTGAGE,22.0,VENTURE,A,12350,6.62,0,0.12,N,11
48,62000,RENT,10.0,EDUCATION,B,14000,12.69,0,0.23,N,12
22,69600,RENT,6.0,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,Y,3
32,50000,RENT,16.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.24,N,10
24,24000,RENT,0.0,HOMEIMPROVEMENT,D,7750,17.27,1,0.32,N,3
40,80000,RENT,0.0,PERSONAL,A,6000,8.94,0,0.07,N,11
27,25200,RENT,2.0,VENTURE,A,1800,6.76,0,0.07,N,10
29,97000,OWN,3.0,MEDICAL,B,12000,11.83,0,0.12,N,7
32,45576,RENT,1.0,VENTURE,B,4000,10.99,0,0.09,N,9
25,115000,MORTGAGE,7.0,PERSONAL,A,18000,7.51,0,0.16,N,2
34,65000,MORTGAGE,5.0,EDUCATION,B,21200,9.99,0,0.33,N,6
26,96000,RENT,2.0,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,N,2
49,69000,RENT,0.0,HOMEIMPROVEMENT,D,16000,14.96,1,0.23,Y,12
29,71000,RENT,1.0,HOMEIMPROVEMENT,C,12000,13.16,0,0.17,Y,5
49,42000,MORTGAGE,12.0,MEDICAL,A,3000,8.9,0,0.07,N,15
22,115200,RENT,0.0,DEBTCONSOLIDATION,A,7000,7.66,0,0.06,N,2
27,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,7.29,0,0.13,N,5
24,123000,MORTGAGE,6.0,PERSONAL,B,4750,10.99,0,0.04,N,3
21,140000,MORTGAGE,2.0,EDUCATION,A,18000,7.9,0,0.13,N,4
25,54000,RENT,6.0,PERSONAL,B,20000,8.88,1,0.37,N,3
22,30000,RENT,0.0,DEBTCONSOLIDATION,E,6000,19.39,1,0.2,Y,4
36,58000,RENT,18.0,VENTURE,A,5000,6.62,0,0.09,N,16
36,77000,MORTGAGE,2.0,EDUCATION,E,10000,16.35,0,0.13,Y,13
21,90996,MORTGAGE,5.0,PERSONAL,B,6000,9.99,0,0.07,N,2
21,21216,MORTGAGE,5.0,HOMEIMPROVEMENT,D,4500,,1,0.21,Y,2
24,72000,RENT,8.0,MEDICAL,A,12000,7.88,0,0.17,N,4
24,86400,MORTGAGE,8.0,PERSONAL,C,16200,,0,0.19,N,4
23,114600,MORTGAGE,7.0,PERSONAL,C,10000,13.06,0,0.09,Y,4
25,38000,RENT,9.0,PERSONAL,E,15000,16.45,1,0.39,Y,3
31,57800,RENT,2.0,MEDICAL,E,25000,17.19,1,0.37,N,8
23,75000,MORTGAGE,4.0,EDUCATION,A,8000,8.59,0,0.11,N,2
41,51000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,14500,8.94,0,0.28,N,11
22,60000,RENT,0.0,DEBTCONSOLIDATION,B,6600,10.59,0,0.11,N,2
24,112500,RENT,1.0,PERSONAL,C,16000,12.29,0,0.14,N,3
39,12000,RENT,,DEBTCONSOLIDATION,B,2000,10.65,1,0.17,N,16
28,86400,RENT,1.0,HOMEIMPROVEMENT,B,2425,11.49,0,0.03,N,8
27,130000,OWN,12.0,VENTURE,B,21000,,0,0.16,N,9
24,40000,RENT,3.0,VENTURE,A,10000,,0,0.25,N,2
34,84000,RENT,3.0,EDUCATION,A,9000,5.79,0,0.11,N,10
29,84000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,20000,11.83,0,0.24,N,6
23,62400,RENT,0.0,DEBTCONSOLIDATION,C,10000,12.87,0,0.16,Y,4
26,75000,RENT,5.0,MEDICAL,A,20000,6.91,0,0.27,N,4
23,60000,RENT,5.0,VENTURE,D,5000,16.49,0,0.08,Y,2
32,55600,OWN,14.0,EDUCATION,B,8800,9.99,0,0.16,N,6
24,130000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.88,0,0.12,N,4
31,74028,RENT,5.0,EDUCATION,B,15000,10.59,0,0.2,N,9
24,67000,OWN,2.0,MEDICAL,B,16000,12.69,0,0.24,N,2
38,192000,MORTGAGE,22.0,HOMEIMPROVEMENT,A,5600,7.9,0,0.03,N,14
27,80000,MORTGAGE,6.0,MEDICAL,B,23750,10.99,0,0.3,N,9
25,27600,RENT,2.0,MEDICAL,B,7000,9.76,0,0.25,N,4
21,24000,RENT,0.0,EDUCATION,C,4600,13.99,0,0.19,Y,2
28,157000,OWN,12.0,VENTURE,C,12000,13.92,0,0.08,Y,9
22,55000,OWN,,VENTURE,A,1275,6.91,0,0.02,N,3
28,65025,RENT,4.0,MEDICAL,E,11000,16.35,1,0.14,Y,8
26,56000,RENT,7.0,PERSONAL,A,5000,7.91,0,0.09,N,2
27,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,12.53,0,0.15,N,7
27,117000,RENT,2.0,EDUCATION,A,10000,8.0,0,0.09,N,10
23,30000,RENT,8.0,EDUCATION,A,10625,6.92,1,0.35,N,2
25,78500,MORTGAGE,9.0,DEBTCONSOLIDATION,A,16000,7.88,0,0.2,N,2
24,60000,RENT,0.0,EDUCATION,A,7000,9.32,0,0.12,N,3
23,55000,RENT,1.0,MEDICAL,A,8000,5.42,0,0.15,N,4
27,97000,MORTGAGE,4.0,PERSONAL,C,8275,10.59,1,0.09,Y,5
22,62000,MORTGAGE,5.0,MEDICAL,B,3000,8.7,0,0.05,N,3
34,48000,RENT,0.0,EDUCATION,A,4000,8.0,0,0.08,N,9
24,65000,OWN,8.0,EDUCATION,A,9000,7.29,0,0.14,N,4
27,200000,MORTGAGE,6.0,EDUCATION,A,10000,7.51,0,0.05,N,10
25,70550,RENT,6.0,MEDICAL,E,10000,16.77,1,0.12,N,3
41,35100,MORTGAGE,3.0,EDUCATION,A,4650,7.88,0,0.13,N,17
22,64000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6625,6.62,0,0.1,N,2
31,40000,RENT,4.0,EDUCATION,A,7200,9.63,0,0.18,N,8
37,55200,RENT,9.0,MEDICAL,B,12000,11.71,0,0.22,N,15
26,22000,RENT,10.0,VENTURE,B,10000,9.63,1,0.45,N,4
24,46000,RENT,0.0,PERSONAL,D,5975,14.46,1,0.13,Y,4
28,85000,MORTGAGE,2.0,EDUCATION,A,15000,8.49,0,0.18,N,7
29,99000,MORTGAGE,13.0,PERSONAL,A,4500,5.42,0,0.05,N,9
24,49000,MORTGAGE,0.0,MEDICAL,B,5000,12.18,1,0.1,N,3
22,74000,MORTGAGE,1.0,VENTURE,E,25000,14.38,1,0.34,Y,3
40,35000,RENT,17.0,EDUCATION,A,2400,,0,0.07,N,16
22,54000,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,1,0.09,N,3
29,175000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,10000,,0,0.06,N,9
27,120000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,18000,10.74,0,0.15,N,6
22,15090,RENT,0.0,EDUCATION,A,7000,8.94,1,0.46,N,4
27,165000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,35000,12.99,0,0.21,N,9
31,34800,MORTGAGE,3.0,VENTURE,D,2000,15.65,0,0.06,N,6
33,68000,MORTGAGE,15.0,VENTURE,B,5000,12.18,0,0.07,N,10
26,38000,RENT,4.0,MEDICAL,B,8000,12.69,0,0.21,N,4
26,60000,RENT,0.0,PERSONAL,A,5000,7.14,0,0.08,N,2
33,30000,RENT,3.0,MEDICAL,A,1200,6.76,0,0.04,N,10
30,120000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,3000,11.49,0,0.03,N,8
24,83000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,28000,16.49,1,0.34,Y,3
43,61000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16000,,1,0.26,Y,17
26,39996,RENT,5.0,EDUCATION,C,4800,12.99,0,0.12,N,4
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4
29,120000,OWN,11.0,DEBTCONSOLIDATION,D,5000,14.09,0,0.04,Y,6
29,69000,RENT,5.0,PERSONAL,D,11000,14.61,0,0.16,Y,5
33,102000,MORTGAGE,17.0,VENTURE,E,35000,,0,0.34,Y,8
23,80038,RENT,3.0,PERSONAL,B,10000,10.59,0,0.12,N,2
22,30000,RENT,2.0,DEBTCONSOLIDATION,C,15000,11.66,1,0.5,Y,3
25,54000,RENT,,HOMEIMPROVEMENT,D,12000,16.77,1,0.22,N,2
25,96000,MORTGAGE,0.0,VENTURE,B,5000,11.83,0,0.05,N,4
26,19200,OWN,7.0,PERSONAL,A,4500,7.88,1,0.23,N,3
26,41892,RENT,8.0,DEBTCONSOLIDATION,C,11300,13.22,0,0.27,Y,4
22,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,21000,8.88,0,0.3,N,3
28,23350,RENT,8.0,MEDICAL,A,4900,7.88,0,0.21,N,6
36,110000,MORTGAGE,3.0,MEDICAL,A,9000,,0,0.08,N,16
24,30000,RENT,1.0,EDUCATION,C,4000,11.34,0,0.13,N,3
31,20000,OWN,3.0,VENTURE,A,6400,5.42,0,0.32,N,6
25,76248,MORTGAGE,6.0,DEBTCONSOLIDATION,C,9750,14.27,1,0.13,Y,3
28,45000,MORTGAGE,0.0,EDUCATION,A,3600,,0,0.08,N,8
24,22680,RENT,9.0,DEBTCONSOLIDATION,B,7000,10.62,1,0.31,N,3
27,60000,RENT,6.0,EDUCATION,A,12650,,0,0.21,N,9
22,77237,MORTGAGE,0.0,MEDICAL,A,5875,6.17,0,0.08,N,3
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4
25,89100,RENT,9.0,VENTURE,C,2000,13.49,0,0.02,Y,3
22,45000,RENT,7.0,PERSONAL,A,9000,7.9,0,0.2,N,3
27,69996,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6000,10.75,0,0.09,N,10
22,80340,OWN,2.0,EDUCATION,A,7000,7.14,0,0.09,N,3
25,47000,RENT,0.0,MEDICAL,B,5000,12.42,0,0.11,N,4
26,57600,MORTGAGE,10.0,MEDICAL,B,1800,12.42,0,0.03,N,3
23,98000,MORTGAGE,7.0,VENTURE,A,10000,,0,0.1,N,4
31,68000,RENT,1.0,HOMEIMPROVEMENT,A,6000,7.49,0,0.09,N,10
30,57600,MORTGAGE,13.0,PERSONAL,A,6000,,0,0.1,N,10
23,54500,RENT,2.0,DEBTCONSOLIDATION,A,8000,,0,0.15,N,2
23,69000,RENT,0.0,MEDICAL,A,1000,7.29,0,0.01,N,3
21,28800,RENT,2.0,HOMEIMPROVEMENT,B,6000,10.62,1,0.21,N,3
43,65000,MORTGAGE,2.0,EDUCATION,B,24000,10.99,0,0.37,N,13
33,87000,MORTGAGE,1.0,EDUCATION,D,5000,14.96,0,0.06,Y,9
36,56650,MORTGAGE,16.0,VENTURE,C,12000,13.72,0,0.21,N,11
22,67145,MORTGAGE,2.0,EDUCATION,B,10000,10.62,0,0.15,N,4
31,80000,RENT,5.0,EDUCATION,E,13750,16.7,0,0.17,N,6
35,37000,OWN,1.0,EDUCATION,A,4650,6.62,0,0.13,N,8
25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4000,9.25,0,0.09,N,3
24,75000,OWN,4.0,MEDICAL,A,9600,8.94,0,0.13,N,3
23,24000,OWN,2.0,VENTURE,C,6000,15.23,0,0.25,Y,2
28,15000,RENT,0.0,MEDICAL,B,1800,11.49,0,0.12,N,7
21,13200,OWN,0.0,VENTURE,C,4500,12.98,1,0.34,N,4
23,85000,MORTGAGE,3.0,EDUCATION,A,7200,6.92,0,0.08,N,4
25,45000,RENT,1.0,DEBTCONSOLIDATION,B,10000,11.89,0,0.22,N,3
24,95000,RENT,3.0,DEBTCONSOLIDATION,A,18000,8.49,0,0.19,N,4
21,40000,RENT,5.0,EDUCATION,A,10000,,0,0.25,N,2
52,52000,OWN,0.0,PERSONAL,A,9600,8.49,0,0.18,N,22
34,35100,MORTGAGE,16.0,EDUCATION,C,9000,13.47,0,0.26,N,8
25,27500,MORTGAGE,,EDUCATION,A,9000,7.49,0,0.33,N,4
25,85000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,7500,11.03,0,0.09,Y,3
27,45996,RENT,3.0,VENTURE,C,10000,,0,0.22,Y,5
22,28956,RENT,2.0,VENTURE,A,3300,8.49,0,0.11,N,3
26,22000,RENT,9.0,MEDICAL,D,10000,14.59,1,0.45,Y,2
23,62100,RENT,3.0,MEDICAL,B,7000,,0,0.11,N,2
27,84996,RENT,12.0,PERSONAL,B,10000,10.51,0,0.12,N,7
27,69000,RENT,5.0,VENTURE,E,25000,13.75,1,0.36,Y,6
24,30000,RENT,2.0,DEBTCONSOLIDATION,A,2000,7.66,0,0.07,N,3
29,75000,OWN,,EDUCATION,D,5000,15.62,0,0.07,N,10
23,95000,MORTGAGE,7.0,EDUCATION,B,14400,11.83,0,0.15,N,3
39,56100,MORTGAGE,23.0,MEDICAL,D,8000,16.07,1,0.12,N,14
26,77368,RENT,1.0,VENTURE,B,15000,10.0,0,0.19,N,3
31,29640,RENT,4.0,DEBTCONSOLIDATION,D,6250,14.96,1,0.21,N,7
28,31000,MORTGAGE,0.0,VENTURE,B,11300,9.91,0,0.36,N,5
29,71000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,11000,13.43,0,0.15,Y,6
30,62496,MORTGAGE,14.0,PERSONAL,B,3200,,0,0.05,N,8
34,35496,MORTGAGE,15.0,EDUCATION,C,2800,14.17,1,0.08,Y,7
27,130000,RENT,0.0,MEDICAL,A,15000,,0,0.12,N,7
24,68400,MORTGAGE,,PERSONAL,A,3000,5.42,0,0.04,N,4
46,80409,RENT,2.0,EDUCATION,A,14550,8.94,0,0.18,N,11
29,36538,MORTGAGE,2.0,PERSONAL,A,2500,6.62,0,0.07,N,7
33,58000,RENT,0.0,DEBTCONSOLIDATION,B,14400,9.91,0,0.25,N,8
23,26400,RENT,8.0,VENTURE,C,7500,12.73,0,0.28,N,4
28,80000,MORTGAGE,8.0,EDUCATION,A,9600,7.51,0,0.12,N,6
37,80000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.13,N,13
28,142000,MORTGAGE,3.0,EDUCATION,B,18000,10.38,0,0.13,N,8
36,120000,MORTGAGE,11.0,MEDICAL,A,30000,6.62,0,0.25,N,11
26,40000,MORTGAGE,3.0,MEDICAL,A,2200,8.49,0,0.06,N,3
33,145000,RENT,5.0,MEDICAL,C,1800,12.99,0,0.01,N,6
30,118000,MORTGAGE,0.0,PERSONAL,C,5000,13.92,0,0.04,Y,9
25,120000,MORTGAGE,5.0,MEDICAL,A,10000,6.62,0,0.08,N,3
23,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,20000,,0,0.26,N,4
28,33000,RENT,12.0,PERSONAL,C,8000,14.65,1,0.24,N,9
34,58800,MORTGAGE,3.0,HOMEIMPROVEMENT,E,17000,17.74,1,0.29,N,10
26,54316,RENT,10.0,MEDICAL,B,10000,11.86,0,0.18,N,2
28,97296,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6500,12.42,0,0.07,N,8
33,65000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,16800,9.76,0,0.26,N,6
33,84000,MORTGAGE,9.0,EDUCATION,D,20000,14.61,0,0.24,Y,5
22,48000,OWN,6.0,VENTURE,A,12000,6.03,0,0.25,N,3
25,200000,MORTGAGE,3.0,VENTURE,E,35000,17.14,0,0.17,Y,3
26,95004,MORTGAGE,10.0,HOMEIMPROVEMENT,B,24250,8.88,0,0.26,N,3
33,90000,MORTGAGE,5.0,VENTURE,A,4200,8.94,0,0.05,N,5
28,90000,OWN,5.0,HOMEIMPROVEMENT,D,20000,15.28,0,0.22,Y,6
23,65000,MORTGAGE,7.0,VENTURE,A,6250,6.76,0,0.1,N,2
29,43800,OWN,13.0,HOMEIMPROVEMENT,A,4800,7.05,0,0.11,N,7
30,49000,RENT,14.0,MEDICAL,B,1800,11.71,0,0.04,N,5
24,66500,MORTGAGE,7.0,VENTURE,C,1400,12.53,0,0.02,Y,4
28,52000,RENT,0.0,MEDICAL,C,5600,13.85,0,0.11,Y,8
27,80000,MORTGAGE,0.0,PERSONAL,B,8000,9.63,0,0.1,N,6
31,82000,MORTGAGE,4.0,EDUCATION,A,10000,7.29,0,0.12,N,5
24,80004,OWN,3.0,HOMEIMPROVEMENT,C,2425,15.27,0,0.03,Y,4
25,135000,RENT,9.0,VENTURE,B,8000,,0,0.06,N,3
21,35000,RENT,5.0,VENTURE,C,7000,11.34,0,0.2,Y,3
44,36000,MORTGAGE,0.0,VENTURE,B,1000,11.48,0,0.03,N,15
30,39996,MORTGAGE,8.0,MEDICAL,C,10000,12.73,0,0.25,N,6
41,62500,RENT,4.0,EDUCATION,B,14000,10.25,0,0.22,N,16
22,75000,MORTGAGE,0.0,PERSONAL,D,19800,15.57,0,0.26,Y,2
25,50000,MORTGAGE,10.0,EDUCATION,C,10000,13.49,0,0.2,Y,4
26,45600,RENT,2.0,MEDICAL,B,6500,10.99,0,0.14,N,4
28,20000,RENT,2.0,HOMEIMPROVEMENT,C,4000,13.11,1,0.2,N,6
27,33000,RENT,7.0,EDUCATION,A,4000,6.76,0,0.12,N,9
23,40000,MORTGAGE,5.0,EDUCATION,B,18000,9.91,0,0.45,N,2
33,79200,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000,15.58,1,0.32,N,5
27,45727,MORTGAGE,5.0,VENTURE,D,1000,16.29,0,0.02,N,5
26,55500,RENT,3.0,MEDICAL,C,10000,,0,0.18,Y,4
26,55000,OWN,10.0,VENTURE,C,14500,12.73,0,0.26,N,2
25,49200,MORTGAGE,2.0,EDUCATION,B,6000,10.0,0,0.12,N,2
27,102000,MORTGAGE,9.0,PERSONAL,A,6000,7.49,0,0.06,N,9
32,26000,OWN,4.0,VENTURE,C,13750,13.11,0,0.53,Y,10
27,84000,RENT,1.0,HOMEIMPROVEMENT,C,20000,13.49,0,0.24,N,8
36,75000,MORTGAGE,9.0,PERSONAL,A,24000,7.51,0,0.32,N,13
31,120000,MORTGAGE,6.0,MEDICAL,A,28000,8.9,0,0.23,N,9
30,46500,MORTGAGE,8.0,VENTURE,A,6000,7.88,0,0.13,N,8
26,20004,RENT,2.0,EDUCATION,A,2000,8.59,1,0.1,N,3
51,71000,RENT,14.0,VENTURE,C,7000,,0,0.1,Y,21
30,78000,RENT,4.0,HOMEIMPROVEMENT,D,25000,,1,0.32,Y,9
24,72000,MORTGAGE,8.0,PERSONAL,A,12000,6.03,0,0.17,N,2
28,36000,RENT,0.0,DEBTCONSOLIDATION,B,10000,11.11,0,0.28,N,5
23,48000,RENT,0.0,EDUCATION,B,2400,10.59,0,0.05,N,3
30,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,5.79,0,0.22,N,10
24,60000,RENT,3.0,HOMEIMPROVEMENT,D,8000,14.59,0,0.13,Y,3
22,32000,RENT,3.0,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,N,3
28,60000,MORTGAGE,12.0,MEDICAL,C,14400,13.49,0,0.24,N,7
23,90000,MORTGAGE,7.0,EDUCATION,B,8000,10.36,0,0.09,N,3
32,115200,MORTGAGE,3.0,MEDICAL,A,10200,,0,0.09,N,9
45,59000,MORTGAGE,5.0,MEDICAL,A,9000,7.9,0,0.15,N,16
50,30000,RENT,8.0,VENTURE,C,5000,12.84,0,0.17,Y,15
30,115000,RENT,3.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.17,N,7
28,84000,MORTGAGE,1.0,PERSONAL,A,8400,7.51,0,0.1,N,10
25,39000,RENT,9.0,VENTURE,D,15200,16.0,1,0.39,N,3
21,7200,RENT,0.0,VENTURE,C,2500,13.11,1,0.35,N,3
25,48996,RENT,9.0,MEDICAL,D,10000,14.54,1,0.2,Y,2
23,109000,MORTGAGE,5.0,EDUCATION,A,7500,8.9,0,0.07,N,4
25,60000,OWN,8.0,MEDICAL,B,25000,10.99,0,0.42,N,3
26,40000,MORTGAGE,5.0,MEDICAL,A,16000,,0,0.4,N,3
25,47000,RENT,1.0,EDUCATION,C,6000,12.87,0,0.13,Y,3
28,12000,RENT,0.0,MEDICAL,B,4000,,1,0.33,N,9
29,47256,RENT,5.0,VENTURE,A,12000,7.29,0,0.25,N,8
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2
28,110000,RENT,3.0,DEBTCONSOLIDATION,B,4000,12.18,0,0.04,N,9
32,48000,OWN,5.0,EDUCATION,A,3000,5.79,0,0.06,N,7
22,70000,RENT,4.0,EDUCATION,B,9000,,0,0.13,N,2
38,81000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,10000,14.27,0,0.12,N,11
33,117000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,18000,,0,0.15,N,8
22,27996,RENT,4.0,MEDICAL,C,5000,,0,0.18,Y,3
37,30000,OWN,13.0,EDUCATION,D,4800,16.29,0,0.16,N,11
38,36400,RENT,1.0,PERSONAL,C,6000,12.87,0,0.16,Y,17
54,129000,MORTGAGE,6.0,EDUCATION,B,9000,11.49,1,0.07,N,18
44,67920,RENT,13.0,HOMEIMPROVEMENT,A,32400,,1,0.48,N,13
23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,0,0.22,N,2
37,36000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.33,N,13
23,93000,RENT,6.0,EDUCATION,C,10000,14.26,0,0.11,N,2
25,60000,RENT,2.0,EDUCATION,B,20000,,1,0.33,N,2
48,36655,MORTGAGE,,HOMEIMPROVEMENT,B,15000,12.69,1,0.41,N,16
21,47580,MORTGAGE,5.0,EDUCATION,A,14000,6.03,0,0.29,N,2
27,96000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.88,0,0.1,N,10
38,84000,MORTGAGE,17.0,HOMEIMPROVEMENT,A,10800,,0,0.13,N,15
30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,13200,,0,0.23,N,5
29,22080,OWN,3.0,EDUCATION,A,8000,8.59,0,0.36,N,9
24,69000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,3000,11.11,0,0.04,N,2
24,70000,RENT,0.0,MEDICAL,A,10000,7.29,0,0.14,N,3
28,68000,MORTGAGE,12.0,PERSONAL,C,15000,,0,0.22,N,8
25,53600,RENT,1.0,EDUCATION,A,7300,8.0,0,0.14,N,4
30,90000,RENT,0.0,MEDICAL,B,6000,10.38,0,0.07,N,8
26,47000,MORTGAGE,5.0,MEDICAL,A,6600,7.9,0,0.14,N,2
25,57300,RENT,2.0,PERSONAL,C,10400,11.66,0,0.18,N,4
29,48000,MORTGAGE,5.0,EDUCATION,C,10000,12.73,0,0.21,Y,7
23,27000,OWN,4.0,VENTURE,A,6400,7.9,0,0.24,N,2
32,66000,RENT,4.0,HOMEIMPROVEMENT,A,20000,8.9,0,0.3,N,9
25,35000,OWN,2.0,MEDICAL,A,6400,,0,0.18,N,2
27,46000,MORTGAGE,11.0,EDUCATION,A,8725,9.32,1,0.19,N,9
36,56400,OWN,0.0,PERSONAL,C,20000,13.57,0,0.35,Y,12
28,53376,RENT,5.0,PERSONAL,A,10000,5.42,0,0.19,N,5
26,21000,OWN,4.0,VENTURE,C,8000,13.79,0,0.38,N,2
23,86000,RENT,6.0,EDUCATION,B,13000,10.62,0,0.15,N,3
37,90000,RENT,21.0,VENTURE,A,10000,8.94,0,0.11,N,12
27,58650,MORTGAGE,5.0,MEDICAL,E,7500,15.07,1,0.11,Y,9
24,56000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,,0,0.21,N,3
35,80000,OWN,5.0,VENTURE,D,15000,15.99,0,0.19,Y,5
22,26400,RENT,1.0,EDUCATION,C,3500,15.27,0,0.13,N,3
26,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5000,,0,0.13,N,2
23,44000,MORTGAGE,,MEDICAL,A,6000,5.42,0,0.14,N,4
23,55000,OWN,7.0,VENTURE,B,1000,11.49,0,0.02,N,4
23,84000,OWN,7.0,EDUCATION,A,17500,8.9,0,0.21,N,3
23,50000,RENT,0.0,EDUCATION,B,19400,12.69,1,0.39,N,2
26,35000,RENT,2.0,MEDICAL,A,2500,8.9,0,0.07,N,3
22,100000,RENT,3.0,MEDICAL,A,1200,8.59,0,0.01,N,2
29,56700,MORTGAGE,9.0,VENTURE,C,10000,,0,0.18,Y,5
26,55000,MORTGAGE,6.0,PERSONAL,B,3775,11.71,0,0.07,N,3
29,43200,RENT,4.0,EDUCATION,C,1600,13.49,0,0.04,N,10
23,110000,RENT,7.0,EDUCATION,B,15000,12.18,0,0.14,N,2
26,43680,RENT,5.0,MEDICAL,B,5000,10.65,0,0.11,N,4
26,29000,RENT,1.0,EDUCATION,C,1000,11.28,1,0.03,N,3
29,28800,RENT,4.0,DEBTCONSOLIDATION,A,10750,7.51,1,0.37,N,10
29,210000,MORTGAGE,2.0,MEDICAL,B,14000,12.42,0,0.07,N,6
24,64151,RENT,0.0,EDUCATION,B,5000,11.86,0,0.08,N,4
54,33600,RENT,0.0,DEBTCONSOLIDATION,B,1000,10.65,1,0.03,N,29
25,37676,RENT,6.0,PERSONAL,A,7500,8.32,0,0.2,N,4
35,54000,RENT,4.0,DEBTCONSOLIDATION,E,17250,19.42,1,0.32,N,10
26,50000,RENT,2.0,VENTURE,A,7000,9.63,0,0.14,N,2
27,36000,MORTGAGE,9.0,DEBTCONSOLIDATION,E,15200,16.35,1,0.42,Y,6
26,85000,MORTGAGE,10.0,EDUCATION,A,4650,8.49,0,0.05,N,2
26,30000,RENT,3.0,PERSONAL,B,5400,10.0,0,0.18,N,4
24,70000,RENT,4.0,VENTURE,C,10125,14.65,0,0.14,Y,3
31,60000,RENT,5.0,HOMEIMPROVEMENT,A,12000,7.49,0,0.2,N,10
24,40000,MORTGAGE,2.0,VENTURE,C,15250,13.98,0,0.38,Y,2
22,43000,MORTGAGE,3.0,VENTURE,A,2600,,0,0.06,N,4
22,31000,RENT,2.0,EDUCATION,A,6500,8.32,0,0.21,N,3
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.13,N,3
